start_lat,start_lng,end_lat,end_lng,distance_meters,slope_percent,has_stairs,surface,is_closed
47.650892,-122.312783,47.650917,-122.312856,6,1.5,false,paved,false
47.650882,-122.312731,47.650892,-122.312783,4,1.5,false,paved,false
47.650858,-122.312618,47.650882,-122.312731,9,1.5,false,paved,false
47.650844,-122.312511,47.650858,-122.312618,8,1.5,false,paved,false
47.650839,-122.312387,47.650844,-122.312511,9,1.5,false,paved,false
47.650839,-122.312387,47.650839,-122.312242,11,1.5,false,paved,false
47.650835,-122.312116,47.650839,-122.312242,9,1.5,false,paved,false
47.650834,-122.31205,47.650835,-122.312116,5,1.5,false,paved,false
47.650833,-122.311513,47.650926,-122.311635,14,1.5,false,paved,false
47.650926,-122.311635,47.651046,-122.311855,21,1.5,false,paved,false
47.651046,-122.311855,47.651113,-122.31199,13,1.5,false,paved,false
47.650827,-122.311474,47.650897,-122.311392,10,1.5,false,paved,false
47.650611,-122.311024,47.650801,-122.31141,36,1.5,false,paved,false
47.650414,-122.310618,47.650611,-122.311024,37,1.5,false,paved,false
47.650374,-122.310527,47.650414,-122.310618,8,1.5,false,paved,false
47.650248,-122.310288,47.650374,-122.310527,23,1.5,false,paved,false
47.650048,-122.309916,47.650248,-122.310288,36,1.5,false,paved,false
47.649895,-122.309644,47.650048,-122.309916,27,1.5,false,paved,false
47.649775,-122.309461,47.649895,-122.309644,19,1.5,false,paved,false
47.649762,-122.309435,47.649775,-122.309461,2,1.5,false,paved,false
47.649759,-122.309413,47.649762,-122.309435,2,1.5,false,paved,false
47.649759,-122.309413,47.649762,-122.309396,1,1.5,false,paved,false
47.649762,-122.309396,47.64977,-122.309374,2,1.5,false,paved,false
47.64977,-122.309374,47.64982,-122.309325,7,1.5,false,paved,false
47.64982,-122.309325,47.650002,-122.309139,25,1.5,false,paved,false
47.650002,-122.309139,47.650012,-122.309163,2,1.5,false,paved,false
47.650299,-122.310378,47.650654,-122.310008,48,1.5,false,paved,false
47.650633,-122.309965,47.650654,-122.310008,4,1.5,false,paved,false
47.650058,-122.310562,47.650276,-122.310272,33,1.5,false,paved,false
47.649923,-122.310079,47.650332,-122.309638,56,1.5,false,paved,false
47.650323,-122.309615,47.650332,-122.309638,2,1.5,false,paved,false
47.649806,-122.310862,47.649931,-122.310711,18,1.5,false,paved,false
47.649931,-122.310711,47.650022,-122.310648,11,1.5,false,paved,false
47.650022,-122.310648,47.650073,-122.310579,8,1.5,false,paved,false
47.650073,-122.310579,47.650203,-122.310411,19,1.5,false,paved,false
47.650203,-122.310411,47.650269,-122.310323,10,1.5,false,paved,false
47.650642,-122.312128,47.650838,-122.312111,22,1.5,false,paved,false
47.650596,-122.312174,47.650642,-122.312128,6,1.5,false,paved,false
47.650382,-122.311883,47.650596,-122.312174,32,1.5,false,paved,false
47.650304,-122.311728,47.650382,-122.311883,14,1.5,false,paved,false
47.650609,-122.312075,47.65064,-122.312131,5,1.5,false,paved,false
47.650609,-122.312075,47.65064,-122.311999,7,1.5,false,paved,false
47.650625,-122.311497,47.65064,-122.311999,38,1.5,false,paved,false
47.650569,-122.311206,47.650625,-122.311497,23,1.5,false,paved,false
47.650473,-122.310988,47.650569,-122.311206,20,1.5,false,paved,false
47.650377,-122.310819,47.650473,-122.310988,17,1.5,false,paved,false
47.650585,-122.311429,47.650614,-122.311448,4,1.5,false,paved,false
47.650557,-122.311446,47.650585,-122.311429,3,1.5,false,paved,false
47.650379,-122.31164,47.650557,-122.311446,25,1.5,false,paved,false
47.650222,-122.312122,47.650274,-122.31223,10,1.5,false,paved,false
47.650022,-122.312346,47.650222,-122.312122,28,1.5,false,paved,false
47.649981,-122.312671,47.650022,-122.312346,25,1.5,false,paved,false
47.649981,-122.312671,47.650163,-122.312947,29,1.5,false,paved,false
47.650139,-122.312989,47.650163,-122.312947,4,1.5,false,paved,false
47.650043,-122.31288,47.650076,-122.312816,6,1.5,false,paved,false
47.649952,-122.312713,47.650097,-122.312506,22,1.5,false,paved,false
47.649164,-122.309256,47.649251,-122.309413,15,1.5,false,paved,false
47.649099,-122.309621,47.649251,-122.309413,23,1.5,false,paved,false
47.650101,-122.310295,47.65018,-122.310449,14,1.5,false,paved,false
47.649951,-122.310031,47.650101,-122.310295,26,1.5,false,paved,false
47.649736,-122.30968,47.649951,-122.310031,36,1.5,false,paved,false
47.649598,-122.309497,47.649736,-122.30968,21,1.5,false,paved,false
47.649424,-122.309211,47.649598,-122.309497,29,1.5,false,paved,false
47.649277,-122.308968,47.649424,-122.309211,24,1.5,false,paved,false
47.649184,-122.308792,47.649277,-122.308968,17,1.5,false,paved,false
47.649114,-122.308672,47.649184,-122.308792,12,1.5,false,paved,false
47.649049,-122.308562,47.649114,-122.308672,11,1.5,false,paved,false
47.649012,-122.308483,47.649049,-122.308562,7,1.5,false,paved,false
47.648975,-122.308373,47.649012,-122.308483,9,1.5,false,paved,false
47.648892,-122.308161,47.648975,-122.308373,18,1.5,false,paved,false
47.648686,-122.307781,47.648892,-122.308161,37,1.5,false,paved,false
47.64849,-122.3074,47.648686,-122.307781,36,1.5,false,paved,false
47.648373,-122.307165,47.64849,-122.3074,22,1.5,false,paved,false
47.64836,-122.307108,47.648373,-122.307165,5,1.5,false,paved,false
47.648357,-122.307074,47.64836,-122.307108,3,1.5,false,paved,false
47.648345,-122.307067,47.648357,-122.307074,1,1.5,false,paved,false
47.648301,-122.307047,47.648345,-122.307067,5,1.5,false,paved,false
47.648269,-122.307008,47.648301,-122.307047,5,1.5,false,paved,false
47.64825,-122.306957,47.648269,-122.307008,4,1.5,false,paved,false
47.648232,-122.306901,47.64825,-122.306957,5,1.5,false,paved,false
47.648225,-122.306847,47.648232,-122.306901,4,1.5,false,paved,false
47.648184,-122.306767,47.648225,-122.306847,8,1.5,false,paved,false
47.649821,-122.309821,47.649919,-122.309691,15,1.5,false,paved,false
47.64977,-122.309895,47.649821,-122.309821,8,1.5,false,paved,false
47.649729,-122.309915,47.64977,-122.309895,5,1.5,false,paved,false
47.64967,-122.309938,47.649729,-122.309915,7,1.5,false,paved,false
47.649634,-122.309981,47.64967,-122.309938,5,1.5,false,paved,false
47.649529,-122.310114,47.649634,-122.309981,15,1.5,false,paved,false
47.649451,-122.310271,47.649529,-122.310114,15,1.5,false,paved,false
47.649741,-122.309415,47.649759,-122.309417,2,1.5,false,paved,false
47.649624,-122.309529,47.649741,-122.309415,16,1.5,false,paved,false
47.649427,-122.308548,47.649446,-122.30858,3,1.5,false,paved,false
47.649294,-122.308741,47.649446,-122.30858,21,1.5,false,paved,false
47.649254,-122.308693,47.649294,-122.308741,6,1.5,false,paved,false
47.649204,-122.308595,47.649254,-122.308693,9,1.5,false,paved,false
47.649125,-122.308437,47.649204,-122.308595,15,1.5,false,paved,false
47.649068,-122.308296,47.649125,-122.308437,12,1.5,false,paved,false
47.649026,-122.308172,47.649068,-122.308296,10,1.5,false,paved,false
47.649018,-122.308142,47.649026,-122.308172,2,1.5,false,paved,false
47.649018,-122.308142,47.649027,-122.308131,1,1.5,false,paved,false
47.649027,-122.308131,47.649075,-122.308229,9,1.5,false,paved,false
47.649075,-122.308229,47.649084,-122.308219,1,1.5,false,paved,false
47.64904,-122.308127,47.649084,-122.308219,8,1.5,false,paved,false
47.64904,-122.308127,47.649062,-122.308103,3,1.5,false,paved,false
47.649062,-122.308103,47.649141,-122.308253,14,1.5,false,paved,false
47.649141,-122.308253,47.64923,-122.308165,12,1.5,false,paved,false
47.64886,-122.308161,47.648893,-122.308174,4,1.5,false,paved,false
47.648741,-122.308035,47.64886,-122.308161,16,1.5,false,paved,false
47.648556,-122.308474,47.648672,-122.30833,17,1.5,false,paved,false
47.648514,-122.307885,47.648581,-122.308021,13,1.5,false,paved,false
47.648345,-122.308112,47.648531,-122.307922,25,1.5,false,paved,false
47.648345,-122.308112,47.648357,-122.308139,2,1.5,false,paved,false
47.648274,-122.308233,47.648357,-122.308139,12,1.5,false,paved,false
47.648274,-122.308233,47.648303,-122.308297,6,1.5,false,paved,false
47.648227,-122.308382,47.648303,-122.308297,11,1.5,false,paved,false
47.648227,-122.308382,47.648303,-122.308528,14,1.5,false,paved,false
47.648221,-122.308629,47.648303,-122.308528,12,1.5,false,paved,false
47.648241,-122.308158,47.648278,-122.308237,7,1.5,false,paved,false
47.648086,-122.306917,47.648198,-122.306798,15,1.5,false,paved,false
47.648315,-122.306644,47.648374,-122.306627,7,1.5,false,paved,false
47.648374,-122.306627,47.648405,-122.306631,3,1.5,false,paved,false
47.648405,-122.306631,47.648434,-122.306644,3,1.5,false,paved,false
47.648434,-122.306644,47.648457,-122.306661,3,1.5,false,paved,false
47.648457,-122.306661,47.64847,-122.306661,1,1.5,false,paved,false
47.64847,-122.306661,47.648487,-122.306655,2,1.5,false,paved,false
47.648487,-122.306655,47.648512,-122.306632,3,1.5,false,paved,false
47.648359,-122.307088,47.648406,-122.307079,5,1.5,false,paved,false
47.648406,-122.307079,47.648425,-122.307072,2,1.5,false,paved,false
47.648425,-122.307072,47.648454,-122.307042,4,1.5,false,paved,false
47.648454,-122.307042,47.648476,-122.307012,3,1.5,false,paved,false
47.648476,-122.307012,47.648506,-122.306955,5,1.5,false,paved,false
47.648506,-122.306955,47.648522,-122.306904,4,1.5,false,paved,false
47.648522,-122.306904,47.648527,-122.306833,5,1.5,false,paved,false
47.648524,-122.306802,47.648527,-122.306833,2,1.5,false,paved,false
47.648524,-122.306802,47.648525,-122.306771,2,1.5,false,paved,false
47.648525,-122.306771,47.648532,-122.306751,2,1.5,false,paved,false
47.648532,-122.306751,47.648546,-122.306735,2,1.5,false,paved,false
47.648697,-122.306506,47.648712,-122.306546,3,1.5,false,paved,false
47.648697,-122.306506,47.648708,-122.306117,29,1.5,false,paved,false
47.6487,-122.306089,47.648708,-122.306117,2,1.5,false,paved,false
47.648633,-122.305946,47.6487,-122.306089,13,1.5,false,paved,false
47.648582,-122.305827,47.648633,-122.305946,11,1.5,false,paved,false
47.648582,-122.305827,47.648583,-122.305808,1,1.5,false,paved,false
47.648583,-122.305808,47.648587,-122.305783,2,1.5,false,paved,false
47.648587,-122.305783,47.64859,-122.305763,2,1.5,false,paved,false
47.648551,-122.305685,47.64859,-122.305763,7,1.5,false,paved,false
47.648539,-122.305689,47.648551,-122.305685,1,1.5,false,paved,false
47.648529,-122.305689,47.648539,-122.305689,1,1.5,false,paved,false
47.64852,-122.305682,47.648529,-122.305689,1,1.5,false,paved,false
47.648509,-122.305653,47.64852,-122.305682,2,1.5,false,paved,false
47.648501,-122.305598,47.648509,-122.305653,4,1.5,false,paved,false
47.648501,-122.305598,47.648629,-122.305579,14,1.5,false,paved,false
47.648629,-122.305579,47.649271,-122.305595,71,1.5,false,paved,false
47.649268,-122.305762,47.649271,-122.305595,13,1.5,false,paved,false
47.651867,-122.310813,47.652105,-122.310561,33,1.5,false,paved,false
47.651867,-122.310813,47.651937,-122.31099,15,1.5,false,paved,false
47.651886,-122.311042,47.651937,-122.31099,7,1.5,false,paved,false
47.651818,-122.310906,47.651886,-122.311042,13,1.5,false,paved,false
47.651767,-122.31097,47.651818,-122.310906,7,1.5,false,paved,false
47.651767,-122.31097,47.651844,-122.311094,13,1.5,false,paved,false
47.651795,-122.311139,47.651844,-122.311094,6,1.5,false,paved,false
47.651592,-122.31081,47.651795,-122.311139,33,1.5,false,paved,false
47.651545,-122.310879,47.651592,-122.31081,7,1.5,false,paved,false
47.651502,-122.310698,47.65159,-122.31081,13,1.5,false,paved,false
47.651442,-122.310467,47.651502,-122.310698,19,1.5,false,paved,false
47.651442,-122.310467,47.651459,-122.310427,4,1.5,false,paved,false
47.651427,-122.310558,47.651502,-122.310698,13,1.5,false,paved,false
47.651391,-122.310581,47.651427,-122.310558,4,1.5,false,paved,false
47.651515,-122.310053,47.651593,-122.309963,11,1.5,false,paved,false
47.651501,-122.310036,47.651515,-122.310053,2,1.5,false,paved,false
47.650476,-122.308662,47.650515,-122.308633,5,1.5,false,paved,false
47.650359,-122.308449,47.650476,-122.308662,21,1.5,false,paved,false
47.650347,-122.308421,47.650359,-122.308449,2,1.5,false,paved,false
47.650344,-122.308384,47.650347,-122.308421,3,1.5,false,paved,false
47.650344,-122.308384,47.650348,-122.308355,2,1.5,false,paved,false
47.650348,-122.308355,47.650355,-122.308324,2,1.5,false,paved,false
47.650355,-122.308324,47.650373,-122.308281,4,1.5,false,paved,false
47.650373,-122.308281,47.650492,-122.308141,17,1.5,false,paved,false
47.650371,-122.307745,47.650492,-122.308141,33,1.5,false,paved,false
47.650455,-122.308188,47.650482,-122.30825,6,1.5,false,paved,false
47.650333,-122.308475,47.650356,-122.308444,3,1.5,false,paved,false
47.650426,-122.307737,47.650486,-122.307757,7,1.5,false,paved,false
47.650371,-122.307739,47.650426,-122.307737,6,1.5,false,paved,false
47.650328,-122.307732,47.650371,-122.307739,5,1.5,false,paved,false
47.650293,-122.30772,47.650328,-122.307732,4,1.5,false,paved,false
47.650265,-122.307704,47.650293,-122.30772,3,1.5,false,paved,false
47.649904,-122.307006,47.650265,-122.307704,66,1.5,false,paved,false
47.64981,-122.306828,47.649904,-122.307006,17,1.5,false,paved,false
47.649755,-122.306737,47.64981,-122.306828,9,1.5,false,paved,false
47.649708,-122.30669,47.649755,-122.306737,6,1.5,false,paved,false
47.649635,-122.306691,47.649708,-122.30669,8,1.5,false,paved,false
47.649573,-122.306691,47.649635,-122.306691,7,1.5,false,paved,false
47.649504,-122.306693,47.649573,-122.306691,8,1.5,false,paved,false
47.649451,-122.306683,47.649504,-122.306693,6,1.5,false,paved,false
47.649419,-122.306661,47.649451,-122.306683,4,1.5,false,paved,false
47.649377,-122.306604,47.649419,-122.306661,6,1.5,false,paved,false
47.649337,-122.306526,47.649377,-122.306604,7,1.5,false,paved,false
47.649315,-122.306416,47.649337,-122.306526,9,1.5,false,paved,false
47.649315,-122.306416,47.649323,-122.306294,9,1.5,false,paved,false
47.649323,-122.306294,47.649355,-122.306201,8,1.5,false,paved,false
47.649355,-122.306201,47.649394,-122.306101,9,1.5,false,paved,false
47.649394,-122.306101,47.649429,-122.306032,6,1.5,false,paved,false
47.649429,-122.306032,47.649538,-122.30589,16,1.5,false,paved,false
47.649929,-122.307615,47.650119,-122.307426,25,1.5,false,paved,false
47.649823,-122.307419,47.649929,-122.307615,19,1.5,false,paved,false
47.649797,-122.30739,47.649823,-122.307419,4,1.5,false,paved,false
47.64978,-122.307392,47.649797,-122.30739,2,1.5,false,paved,false
47.649748,-122.307427,47.64978,-122.307392,4,1.5,false,paved,false
47.649736,-122.307449,47.649748,-122.307427,2,1.5,false,paved,false
47.649736,-122.307449,47.649906,-122.307741,29,1.5,false,paved,false
47.649876,-122.307514,47.649926,-122.307054,35,1.5,false,paved,false
47.649312,-122.306641,47.649364,-122.30658,7,1.5,false,paved,false
47.649273,-122.305766,47.649428,-122.306041,27,1.5,false,paved,false
47.649337,-122.306048,47.64938,-122.306137,8,1.5,false,paved,false
47.649858,-122.306931,47.649938,-122.306821,12,1.5,false,paved,false
47.649863,-122.306675,47.649938,-122.306821,14,1.5,false,paved,false
47.649863,-122.306675,47.64988,-122.306661,2,1.5,false,paved,false
47.64988,-122.306661,47.649948,-122.306794,13,1.5,false,paved,false
47.649948,-122.306794,47.649963,-122.306784,2,1.5,false,paved,false
47.649057,-122.304968,47.649091,-122.305066,8,1.5,false,paved,false
47.649091,-122.305066,47.6491,-122.305116,4,1.5,false,paved,false
47.6491,-122.305116,47.649117,-122.305193,6,1.5,false,paved,false
47.649117,-122.305193,47.649121,-122.305262,5,1.5,false,paved,false
47.649121,-122.305262,47.649124,-122.305355,7,1.5,false,paved,false
47.649124,-122.305425,47.649124,-122.305355,5,1.5,false,paved,false
47.649115,-122.305464,47.649124,-122.305425,3,1.5,false,paved,false
47.649097,-122.305497,47.649115,-122.305464,3,1.5,false,paved,false
47.649268,-122.304774,47.649365,-122.304833,12,1.5,false,paved,false
47.649211,-122.30476,47.649268,-122.304774,6,1.5,false,paved,false
47.649068,-122.304961,47.649211,-122.30476,22,1.5,false,paved,false
47.649204,-122.304393,47.649221,-122.304763,28,1.5,false,paved,false
47.649917,-122.30387,47.649923,-122.304261,29,1.5,false,paved,false
47.650346,-122.307489,47.650543,-122.307283,27,1.5,false,paved,false
47.652791,-122.312437,47.653031,-122.312167,33,1.5,false,paved,false
47.652803,-122.312506,47.652915,-122.312752,22,1.5,false,paved,false
47.651707,-122.313614,47.651732,-122.313863,19,1.5,false,paved,false
47.651734,-122.313863,47.651758,-122.313844,3,1.5,false,paved,false
47.65172,-122.313882,47.651734,-122.313863,2,1.5,false,paved,false
47.65172,-122.313914,47.65172,-122.313882,2,1.5,false,paved,false
47.65172,-122.313914,47.651749,-122.314016,8,1.5,false,paved,false
47.651749,-122.314016,47.651765,-122.31409,6,1.5,false,paved,false
47.651765,-122.31409,47.651791,-122.314228,11,1.5,false,paved,false
47.651791,-122.314228,47.651824,-122.314348,10,1.5,false,paved,false
47.651824,-122.314348,47.651856,-122.31442,6,1.5,false,paved,false
47.651856,-122.31442,47.651873,-122.314427,2,1.5,false,paved,false
47.651873,-122.314427,47.651905,-122.314435,4,1.5,false,paved,false
47.652488,-122.313273,47.652535,-122.313372,9,1.5,false,paved,false
47.652488,-122.313273,47.65263,-122.313118,20,1.5,false,paved,false
47.651467,-122.313755,47.651506,-122.313567,15,1.5,false,paved,false
47.651467,-122.313755,47.651483,-122.313775,2,1.5,false,paved,false
47.651483,-122.313775,47.651503,-122.313808,3,1.5,false,paved,false
47.651503,-122.313808,47.651514,-122.31384,3,1.5,false,paved,false
47.651514,-122.31384,47.651529,-122.313946,8,1.5,false,paved,false
47.651529,-122.313946,47.651879,-122.314868,79,1.5,false,paved,false
47.65151,-122.313821,47.651723,-122.313885,24,1.5,false,paved,false
47.651742,-122.314506,47.651855,-122.31442,14,1.5,false,paved,false
47.651907,-122.314437,47.651974,-122.31466,18,1.5,false,paved,false
47.651968,-122.314674,47.651974,-122.31466,1,1.5,false,paved,false
47.651962,-122.314688,47.651968,-122.314674,1,1.5,false,paved,false
47.651962,-122.314688,47.651966,-122.314711,2,1.5,false,paved,false
47.651966,-122.314711,47.651974,-122.314751,3,1.5,false,paved,false
47.651974,-122.314751,47.652123,-122.315139,33,1.5,false,paved,false
47.652123,-122.315139,47.652311,-122.315657,44,1.5,false,paved,false
47.652311,-122.315657,47.652446,-122.316028,32,1.5,false,paved,false
47.652446,-122.316028,47.652616,-122.316476,39,1.5,false,paved,false
47.652616,-122.316476,47.652663,-122.31659,10,1.5,false,paved,false
47.652663,-122.31659,47.652736,-122.316721,13,1.5,false,paved,false
47.652736,-122.316721,47.652939,-122.317046,33,1.5,false,paved,false
47.652939,-122.317046,47.653169,-122.317381,36,1.5,false,paved,false
47.65185,-122.314767,47.651963,-122.314692,14,1.5,false,paved,false
47.652765,-122.31378,47.652809,-122.313788,5,1.5,false,paved,false
47.652765,-122.31378,47.652788,-122.313582,15,1.5,false,paved,false
47.652788,-122.313582,47.652809,-122.313582,2,1.5,false,paved,false
47.652809,-122.313582,47.65282,-122.313665,6,1.5,false,paved,false
47.65282,-122.313665,47.652848,-122.313665,3,1.5,false,paved,false
47.652829,-122.313463,47.652848,-122.313665,15,1.5,false,paved,false
47.652829,-122.313463,47.652936,-122.313254,20,1.5,false,paved,false
47.652936,-122.313254,47.653101,-122.313243,18,1.5,false,paved,false
47.653101,-122.313243,47.653142,-122.313232,5,1.5,false,paved,false
47.653142,-122.313232,47.653167,-122.313207,3,1.5,false,paved,false
47.653167,-122.313207,47.653168,-122.313161,3,1.5,false,paved,false
47.653144,-122.313117,47.653168,-122.313161,4,1.5,false,paved,false
47.652997,-122.312823,47.653144,-122.313117,27,1.5,false,paved,false
47.652974,-122.312793,47.652997,-122.312823,3,1.5,false,paved,false
47.65295,-122.312765,47.652974,-122.312793,3,1.5,false,paved,false
47.652914,-122.312752,47.65295,-122.312765,4,1.5,false,paved,false
47.653047,-122.312189,47.653169,-122.312442,23,1.5,false,paved,false
47.653171,-122.312436,47.653192,-122.312408,3,1.5,false,paved,false
47.653158,-122.312471,47.653171,-122.312436,3,1.5,false,paved,false
47.653151,-122.312521,47.653158,-122.312471,4,1.5,false,paved,false
47.653151,-122.312521,47.653163,-122.312558,3,1.5,false,paved,false
47.653163,-122.312558,47.653491,-122.313203,61,1.5,false,paved,false
47.653491,-122.313203,47.65352,-122.313232,4,1.5,false,paved,false
47.653174,-122.313193,47.653201,-122.313212,3,1.5,false,paved,false
47.653201,-122.313212,47.653493,-122.313236,33,1.5,false,paved,false
47.653493,-122.313236,47.653521,-122.313233,3,1.5,false,paved,false
47.65317,-122.313193,47.653204,-122.313217,4,1.5,false,paved,false
47.653204,-122.313217,47.653348,-122.313556,30,1.5,false,paved,false
47.653348,-122.313556,47.653361,-122.313566,2,1.5,false,paved,false
47.652959,-122.312767,47.653158,-122.312541,28,1.5,false,paved,false
47.65317,-122.312446,47.653243,-122.312502,9,1.5,false,paved,false
47.653243,-122.312502,47.65327,-122.312546,4,1.5,false,paved,false
47.65327,-122.312546,47.653348,-122.31269,14,1.5,false,paved,false
47.653348,-122.31269,47.653407,-122.312806,11,1.5,false,paved,false
47.653407,-122.312806,47.653447,-122.312903,9,1.5,false,paved,false
47.653447,-122.312903,47.653483,-122.313011,9,1.5,false,paved,false
47.653483,-122.313011,47.653514,-122.313139,10,1.5,false,paved,false
47.653514,-122.313139,47.653525,-122.313235,7,1.5,false,paved,false
47.653073,-122.314251,47.653077,-122.314412,12,1.5,false,paved,false
47.652756,-122.314287,47.652858,-122.314431,16,1.5,false,paved,false
47.652756,-122.314287,47.652827,-122.314281,8,1.5,false,paved,false
47.653446,-122.314376,47.653452,-122.314616,18,1.5,false,paved,false
47.653446,-122.314629,47.653452,-122.314616,1,1.5,false,paved,false
47.653099,-122.314625,47.653104,-122.314725,8,1.5,false,paved,false
47.653417,-122.31462,47.653431,-122.314622,2,1.5,false,paved,false
47.653431,-122.314622,47.653437,-122.314624,1,1.5,false,paved,false
47.653437,-122.314624,47.653445,-122.31463,1,1.5,false,paved,false
47.653445,-122.31463,47.653462,-122.314648,2,1.5,false,paved,false
47.653462,-122.314648,47.65347,-122.314663,1,1.5,false,paved,false
47.65347,-122.314663,47.653477,-122.314685,2,1.5,false,paved,false
47.653477,-122.314685,47.653482,-122.31471,2,1.5,false,paved,false
47.653482,-122.31471,47.653484,-122.314725,1,1.5,false,paved,false
47.653484,-122.314725,47.653524,-122.316085,102,1.5,false,paved,false
47.653524,-122.316085,47.653553,-122.316963,66,1.5,false,paved,false
47.653553,-122.316963,47.653556,-122.317107,11,1.5,false,paved,false
47.653556,-122.317242,47.653556,-122.317107,10,1.5,false,paved,false
47.653554,-122.317278,47.653556,-122.317242,3,1.5,false,paved,false
47.653551,-122.317321,47.653554,-122.317278,3,1.5,false,paved,false
47.653536,-122.317361,47.653551,-122.317321,3,1.5,false,paved,false
47.653532,-122.317366,47.653536,-122.317361,1,1.5,false,paved,false
47.653528,-122.317374,47.653532,-122.317366,1,1.5,false,paved,false
47.652749,-122.316379,47.652778,-122.316384,3,1.5,false,paved,false
47.652749,-122.316379,47.652749,-122.316196,14,1.5,false,paved,false
47.652749,-122.316196,47.653155,-122.316186,45,1.5,false,paved,false
47.65315,-122.315492,47.653155,-122.316186,52,1.5,false,paved,false
47.65281,-122.315481,47.65315,-122.315492,38,1.5,false,paved,false
47.652805,-122.315609,47.65281,-122.315481,10,1.5,false,paved,false
47.652783,-122.315605,47.652805,-122.315609,2,1.5,false,paved,false
47.652512,-122.315318,47.652513,-122.315395,6,1.5,false,paved,false
47.652508,-122.315201,47.652512,-122.315318,9,1.5,false,paved,false
47.652147,-122.315198,47.652508,-122.315201,40,1.5,false,paved,false
47.652385,-122.314632,47.65239,-122.314737,8,1.5,false,paved,false
47.65355,-122.317316,47.653764,-122.317255,24,1.5,false,paved,false
47.65355,-122.317316,47.653626,-122.317617,24,1.5,false,paved,false
47.653626,-122.317617,47.653814,-122.317481,23,1.5,false,paved,false
47.653528,-122.313237,47.65366,-122.313536,27,1.5,false,paved,false
47.65366,-122.313536,47.653759,-122.313743,19,1.5,false,paved,false
47.653759,-122.313743,47.653811,-122.313806,7,1.5,false,paved,false
47.653811,-122.313806,47.653905,-122.313892,12,1.5,false,paved,false
47.653905,-122.313892,47.65399,-122.313976,11,1.5,false,paved,false
47.65399,-122.313976,47.654078,-122.31416,17,1.5,false,paved,false
47.654078,-122.31416,47.65418,-122.314421,23,1.5,false,paved,false
47.65418,-122.314421,47.654298,-122.314685,24,1.5,false,paved,false
47.654298,-122.314685,47.654368,-122.314864,16,1.5,false,paved,false
47.654368,-122.314864,47.654414,-122.315039,14,1.5,false,paved,false
47.654414,-122.315039,47.654467,-122.315277,19,1.5,false,paved,false
47.654467,-122.315277,47.654516,-122.315521,19,1.5,false,paved,false
47.654516,-122.315521,47.654536,-122.315703,14,1.5,false,paved,false
47.654536,-122.315703,47.654568,-122.315834,10,1.5,false,paved,false
47.654568,-122.315834,47.654671,-122.316179,28,1.5,false,paved,false
47.654671,-122.316179,47.654786,-122.316587,33,1.5,false,paved,false
47.654786,-122.316587,47.654884,-122.316974,31,1.5,false,paved,false
47.654884,-122.316974,47.655078,-122.317785,64,1.5,false,paved,false
47.655078,-122.317785,47.655187,-122.318333,43,1.5,false,paved,false
47.654524,-122.312291,47.654526,-122.312345,4,1.5,false,paved,false
47.654457,-122.312341,47.654526,-122.312345,8,1.5,false,paved,false
47.654457,-122.312341,47.654458,-122.312369,2,1.5,false,paved,false
47.654881,-122.31312,47.654885,-122.313195,6,1.5,false,paved,false
47.65371,-122.314328,47.653711,-122.314345,1,1.5,false,paved,false
47.653711,-122.314345,47.653718,-122.314362,1,1.5,false,paved,false
47.653718,-122.314362,47.653729,-122.314374,2,1.5,false,paved,false
47.653729,-122.314374,47.653747,-122.314376,2,1.5,false,paved,false
47.653682,-122.314348,47.653708,-122.314329,3,1.5,false,paved,false
47.653523,-122.314344,47.653682,-122.314348,18,1.5,false,paved,false
47.653505,-122.314327,47.653523,-122.314344,2,1.5,false,paved,false
47.653741,-122.314628,47.653811,-122.314628,8,1.5,false,paved,false
47.653728,-122.314628,47.653741,-122.314628,1,1.5,false,paved,false
47.653722,-122.314629,47.653728,-122.314628,1,1.5,false,paved,false
47.653717,-122.314634,47.653722,-122.314629,1,1.5,false,paved,false
47.653713,-122.314639,47.653717,-122.314634,1,1.5,false,paved,false
47.653708,-122.31465,47.653713,-122.314639,1,1.5,false,paved,false
47.653705,-122.314667,47.653708,-122.31465,1,1.5,false,paved,false
47.653705,-122.314685,47.653705,-122.314667,1,1.5,false,paved,false
47.653705,-122.314685,47.653714,-122.31539,53,1.5,false,paved,false
47.653714,-122.31539,47.653725,-122.315573,14,1.5,false,paved,false
47.653725,-122.315573,47.65373,-122.315692,9,1.5,false,paved,false
47.65373,-122.315692,47.653731,-122.315782,7,1.5,false,paved,false
47.653727,-122.316297,47.653731,-122.315782,39,1.5,false,paved,false
47.653727,-122.316297,47.65373,-122.316437,10,1.5,false,paved,false
47.65373,-122.316616,47.65373,-122.316437,13,1.5,false,paved,false
47.65373,-122.316616,47.653736,-122.316782,12,1.5,false,paved,false
47.653736,-122.316782,47.65374,-122.316888,8,1.5,false,paved,false
47.65374,-122.316888,47.653752,-122.31709,15,1.5,false,paved,false
47.653752,-122.31709,47.653764,-122.317254,12,1.5,false,paved,false
47.653764,-122.317254,47.653778,-122.317334,6,1.5,false,paved,false
47.653778,-122.317334,47.653801,-122.317432,8,1.5,false,paved,false
47.653801,-122.317432,47.653815,-122.317483,4,1.5,false,paved,false
47.653815,-122.317483,47.653847,-122.317596,9,1.5,false,paved,false
